id_cliente,idade,saldo_atual,divida_atual,renda_anual,valor_em_investimentos,taxa_utilizacao_credito,num_emprestimos,num_contas_bancarias,num_cartoes_credito,dias_atraso_dt_venc,num_pgtos_atrasados,num_consultas_credito,taxa_juros,investe_exterior,pessoa_polit_exp,limite_adicional
7230,45,286.68,368.29,35833.55,120.86,29.85,5,5,3,19,17,6,6,Não,Não,0
9660,45,310.75,736.76,19324.72,134.2,28.27,2,4,4,8,7,0,1,Não,Não,1
3015,43,325.82,125.01,16943.46,29.91,26.05,2,7,6,11,10,7,17,Não,Não,0
3207,22,219.6,3738.53,75805.01,349.45,30.83,7,6,5,34,22,8,19,Não,Não,0
5999,35,248.97,2043.24,27248.31,145.91,23.79,7,5,7,14,13,9,19,Sim,Não,0
7201,22,732.9,1210.88,116000.2,217.53,26.01,3,6,5,25,19,2,4,Sim,Não,1
430,49,1117.65,1100.42,126474.89,72.63,30.48,1,1,2,13,2,3,9,Não,Sim,0
3838,24,353.43,888.53,32312.38,33.47,36.08,3,7,4,18,17,2,6,Não,Não,0
9456,44,374.56,217.57,53307.57,176.06,25.01,3,8,5,16,5,4,18,Não,Não,0
7728,38,268.24,2168.54,27360.4,92.51,36.12,6,6,5,62,21,7,26,Não,Não,0
8129,42,248.17,2688.58,23988.92,123.07,28.94,5,7,3,31,13,8,32,Não,Não,0
2992,48,305.83,3665.2,66887.13,150.88,25.19,7,7,7,58,15,9,33,Não,Não,0
4976,31,549.91,1282.77,53600.28,82.92,41.37,0,0,4,4,9,1,4,Não,Não,1
2291,43,728.88,395.61,104282.59,56.05,32.5,4,5,3,12,12,4,15,Não,Não,0
6754,23,192.54,3492.03,91917.16,256.67,39.31,9,10,7,58,22,9,32,Sim,Não,0
3108,34,1254.16,706.55,165174.4,154.85,40.13,2,3,7,1,9,4,4,Não,Não,0
6183,57,355.55,359.21,47844.92,10000.0,34.69,4,0,5,7,2,4,10,Não,Não,1
12361,49,289.28,2669.02,10706.65,64.18,39.28,3,8,8,24,23,6,29,Não,Não,0
4696,33,213.61,1175.88,29746.02,201.22,28.6,2,3,7,9,18,5,11,Não,Não,0
2440,41,426.5,507.01,43086.34,68.63,28.44,2,5,3,21,16,1,20,Sim,Não,0
11199,38,294.33,363.49,28266.08,117.51,26.04,3,7,6,26,13,4,18,Não,Não,0
9179,40,404.1,53.9,72429.15,325.89,31.26,1,0,6,5,11,4,2,Não,Não,1
4246,59,405.47,1387.17,64928.9,86.77,26.82,4,6,6,16,15,4,6,Não,Não,0
2456,24,556.92,361.32,64203.38,38.44,39.85,4,3,4,11,16,3,6,Não,Não,0
9884,30,270.76,3651.79,20944.58,10000.0,32.68,6,6,7,38,14,7,30,Não,Não,0
1744,44,491.79,641.33,93803.85,482.32,26.48,1,4,4,3,14,4,9,Sim,Não,1
1409,40,620.39,1396.03,76784.87,72.77,40.42,2,4,7,9,8,3,9,Não,Não,0
8119,60,350.18,160.38,30104.43,41.08,33.09,3,4,4,22,17,1,17,Não,Não,0
2471,36,813.9,1320.61,101261.28,250.6,26.1,0,7,6,18,18,6,13,Não,Não,0
773,33,486.86,788.59,117873.72,10000.0,31.72,7,7,3,7,13,5,6,Não,Não,0
100,31,188.79,3598.39,23992.54,190.05,27.23,5,6,8,20,20,10,19,Não,Não,0
5431,27,358.38,1073.74,49354.99,189.99,34.09,2,5,6,11,8,0,10,Não,Não,0
5520,45,274.81,1386.79,25838.52,134.2,26.19,6,10,7,31,12,12,31,Não,Não,0
851,48,598.29,644.39,155151.92,749.63,37.85,2,3,7,9,2,3,3,Não,Não,0
1651,38,398.59,588.79,44390.95,71.8,34.0,3,7,3,19,20,7,15,Sim,Não,0
11750,61,737.29,1045.39,114953.52,206.6,38.84,3,3,6,24,17,0,16,Não,Não,0
1955,28,525.28,618.37,49128.66,58.37,30.49,1,2,6,3,4,3,4,Não,Não,0
4514,30,222.45,2412.6,63243.55,422.12,28.74,2,4,7,9,13,6,19,Sim,Não,0
305,34,493.37,192.45,81659.63,137.16,34.84,4,1,5,11,3,0,5,Não,Não,0
4316,38,300.27,4132.83,26731.37,50.43,29.3,8,7,8,34,14,10,32,Não,Não,0
1458,41,603.38,975.21,101200.65,160.7,24.81,4,2,5,14,11,0,3,Sim,Não,0
3012,36,662.82,883.26,121168.04,187.34,29.0,4,8,7,16,15,4,8,Sim,Não,0
5509,30,864.44,50.07,114528.41,206.99,43.2,1,4,4,18,4,4,9,Sim,Não,0
1324,33,370.39,870.51,88457.73,313.9,31.6,4,5,1,7,4,3,3,Sim,Não,0
8863,31,415.06,759.44,44492.16,45.29,32.92,4,7,6,17,13,0,5,Não,Não,0
4744,27,407.6,2518.1,43263.94,57.37,28.33,2,7,10,28,16,6,19,Não,Não,0
2373,26,423.77,536.97,111924.21,10000.0,29.28,3,7,4,20,14,1,9,Não,Não,0
2120,44,358.5,941.63,26561.44,73.44,24.54,0,3,2,10,9,3,12,Sim,Não,1
5628,42,515.47,2288.25,73089.87,97.57,36.56,4,6,6,43,22,10,200,Não,Não,0
10045,41,284.29,1357.22,20148.83,76.19,35.22,8,10,9,36,21,9,17,Não,Não,0
7234,26,246.78,1243.37,19284.61,134.2,25.85,3,4,4,10,9,4,12,Não,Não,0
4897,22,160.41,4254.78,73137.09,158.07,35.58,9,7,9,48,12,8,17,Não,Não,0
5088,46,271.89,1482.46,19646.55,86.93,25.07,3,7,5,61,15,4,16,Sim,Não,0
2202,47,314.72,1822.87,28066.13,78.41,41.57,3,6,6,8,8,4,25,Sim,Não,0
1435,31,166.12,2186.2,50734.01,371.59,26.3,5,6,5,26,18,11,31,Sim,Não,0
294,22,437.36,401.53,41534.6,38.01,37.07,1,5,4,24,16,4,5,Não,Não,0
2376,31,340.83,1470.31,18797.54,40.18,33.05,3,7,4,25,15,4,11,Não,Sim,0
8127,30,208.76,1464.67,15347.21,144.07,36.6,9,9,7,56,24,12,24,Sim,Não,0
104,23,184.6,1237.46,38727.44,340.99,36.64,1,7,3,14,10,0,5,Não,Não,0
3679,31,159.53,666.9,101212.86,786.46,25.21,2,4,7,21,15,0,11,Sim,Não,0
9953,56,221.16,830.29,29399.77,191.6,32.95,3,5,4,10,11,2,4,Sim,Não,0
4792,27,443.45,413.08,38867.62,64.09,36.09,0,4,7,20,15,3,2,Não,Não,1
9768,48,216.84,2178.73,23718.71,10000.0,28.55,4,8,10,21,9,9,34,Não,Não,0
12322,29,653.9,1394.91,128500.88,482.75,34.44,2,3,6,6,0,4,8,Sim,Não,1
12435,39,267.72,284.89,21165.43,81.01,26.89,7,4,7,28,14,4,8,Não,Sim,0
5404,34,866.97,1227.49,142197.46,192.94,28.84,3,2,1,14,3,1,6,Não,Não,1
5528,48,292.76,1747.16,22421.11,44.15,37.9,4,7,5,28,15,6,27,Sim,Não,0
5332,58,515.81,743.41,62978.45,135.42,24.92,0,4,7,8,12,4,16,Não,Não,0
2334,59,270.02,328.94,30983.09,10000.0,32.79,4,8,7,30,14,4,19,Não,Não,0
9453,50,293.24,3517.25,13142.32,134.2,39.98,8,9,5,19,19,7,22,Não,Não,0
9749,45,284.24,1472.35,25641.1,42.02,27.48,7,8,10,30,12,11,29,Sim,Não,0
10532,44,263.59,4060.73,21257.55,39.11,26.67,7,8,7,45,23,7,26,Sim,Não,0
5145,40,286.25,2307.33,24819.59,71.34,25.35,5,10,10,62,19,6,27,Não,Não,0
10851,44,354.31,395.19,43835.63,189.87,28.69,1,8,6,29,8,2,11,Sim,Não,0
7368,18,308.05,2404.05,25848.22,95.12,32.39,4,4,3,15,20,7,32,Sim,Não,0
10079,43,369.85,211.46,24460.29,76.12,28.76,1,5,6,11,5,2,7,Sim,Não,0
1276,21,308.18,4316.78,23162.99,30.58,26.67,5,7,8,57,15,11,15,Não,Não,0
6211,46,557.54,1570.56,68931.31,86.45,30.29,2,6,3,14,18,8,16,Não,Não,0
6673,39,214.15,1603.52,51898.35,115.72,36.66,8,9,10,23,19,7,27,Não,Não,0
5548,40,284.2,1405.04,98902.13,668.83,27.5,1,0,5,21,8,3,3,Não,Não,0
380,49,260.17,69.51,20233.18,10000.0,22.3,0,7,6,29,20,3,16,Não,Não,0
34,48,467.09,98.97,71438.32,109.49,40.41,6,8,5,18,17,6,9,Não,Não,0
6558,34,179.38,1533.86,23610.58,162.41,34.87,5,5,7,13,17,7,21,Não,Não,0
10733,60,414.52,1114.75,18866015.52,290.04,27.63,4,5,6,7,16,2,4,Não,Não,1
451,21,132.31,2828.24,16257417.74,449.77,39.59,9,7,9,48,19,7,24,Não,Não,0
9484,22,238.69,1263.91,24177.77,200.47,29.09,1,4,5,11,15,1,16,Sim,Não,0
7320,20,401.48,100.7,110165.9,420.98,24.2,5,3,6,19,14,6,14,Não,Sim,0
7034,25,438.87,901.52,38076.96,35.64,24.48,1,7,5,29,13,5,10,Sim,Não,0
8631,50,536.1,1624.6,61205.47,59.67,37.19,3,8,9,59,25,7,19,Não,Não,0
103,28,365.87,1755.81,74734.8,218.21,27.37,4,10,5,16,19,12,32,Não,Não,0
10762,19,298.85,1108.32,26866.08,117.96,23.29,2,8,6,21,11,5,5,Não,Não,0
4368,26,360.67,1044.75,44465.49,170.82,38.44,2,3,4,10,14,2,9,Não,Não,1
6492,20,238.29,4268.86,20971.22,10000.0,28.92,9,8,7,15,23,7,21,Não,Não,0
12266,22,257.93,1247.63,33940.46,145.64,36.91,4,4,4,12,17,7,16,Não,Não,0
7106,41,337.42,584.85,77436.07,309.84,23.8,4,4,4,15,6,4,9,Não,Sim,0
10378,32,266.4,1673.31,21738.01,114.19,24.32,2,7,5,54,20,8,23,Sim,Não,0
10459,58,312.34,1068.42,21546.13,86.34,37.77,3,4,4,8,12,2,5,Não,Não,1
4098,40,357.3,1072.42,43477.42,81.95,32.2,4,3,3,12,5,0,7,Sim,Não,0
9819,29,281.23,305.79,42903.78,221.26,26.37,3,3,4,22,12,4,18,Não,Não,0
8370,33,332.33,1133.46,88548.72,582.11,34.0,1,3,1,5,7,0,3,Não,Não,1
4296,23,712.15,704.91,116968.07,332.44,40.67,2,3,3,27,13,1,10,Não,Não,0
1580,30,264.26,4965.78,27038.31,85.98,32.05,6,7,6,27,14,11,16,Não,Não,0
5334,31,256.34,2382.63,23893.5,102.08,38.26,3,6,9,25,17,7,22,Não,Não,0
6995,46,435.29,1854.48,75651.74,219.37,32.79,4,9,5,43,20,6,33,Não,Sim,0
2689,53,476.47,759.6,51244.98,72.09,32.81,3,7,7,17,20,3,10,Não,Não,0
1517,54,779.61,845.47,127861.19,191.91,34.69,3,2,2,12,1,2,8,Não,Não,1
12099,32,463.83,415.77,95273.16,470.47,33.33,1,1,5,9,2,2,8,Não,Não,0
9306,40,292.91,2002.39,46656.58,100.12,37.22,7,8,7,27,12,7,21,Não,Não,0
8247,36,225.28,9.7,20516.52,206.55,35.3,1,4,3,21,15,0,6,Sim,Não,0
7074,25,263.57,4969.7,15163.1,60.98,38.04,9,8,8,59,20,8,31,Sim,Não,0
5813,60,231.07,806.06,48171.34,293.81,25.01,3,4,1,1,10,1,10,Sim,Não,1
10905,24,337.17,873.07,117240.39,933.03,37.99,4,4,4,32,17,4,11,Sim,Não,0
10024,22,238.31,4766.87,19388.48,118.08,39.85,6,8,7,18,17,9,18,Não,Não,0
4112,24,445.45,1008.6,47604.7,128.19,41.16,1,5,7,7,5,5,17,Não,Não,0
11745,44,380.6,2129.37,74479.42,153.77,33.29,7,8,5,28,25,12,29,Não,Não,0
1179,33,265.16,695.85,28087.4,10000.0,34.97,4,2,7,4,8,1,12,Não,Não,0
971,18,208.25,3077.36,28019.4,136.27,24.37,8,6,10,60,20,12,26,Não,Não,0
4743,41,1420.5,810.8,169750.31,193.4,41.52,1,5,5,15,8,0,6,Não,Sim,1
3847,27,371.23,4464.55,47285.91,74.18,28.31,7,6,7,56,22,9,27,Não,Não,0
10985,43,260.59,487.17,19089.57,10000.0,37.14,1,8,5,12,8,0,15,Não,Não,0
5497,32,337.17,1522.95,74307.31,722.21,37.03,6,6,8,44,17,11,19,Não,Não,0
1898,35,15.45,4283.98,72336.84,436.94,27.72,9,8,8,56,25,10,28,Não,Não,0
12239,49,256.22,314.58,53330.25,289.27,30.75,4,3,6,8,21,4,15,Não,Não,0
7900,61,258.8,142.09,104108.22,828.79,27.4,0,3,7,4,14,3,2,Não,Sim,0
1069,30,363.05,267.49,35505.67,94.53,38.21,3,8,3,34,20,7,16,Sim,Não,0
3955,56,688.51,359.59,126031.45,332.5,39.43,3,5,5,9,0,0,5,Não,Sim,0
2955,38,405.39,1802.44,80383.72,289.74,36.02,4,4,10,8,15,11,30,Não,Não,0
10896,46,418.65,0.95,53197.95,72.51,30.39,4,1,6,12,9,4,2,Não,Não,0
5305,28,283.97,3168.37,20452.96,72.72,41.12,7,7,7,42,19,8,17,Não,Não,0
6108,46,556.88,834.68,103634.41,185.21,40.24,4,8,7,20,11,2,15,Não,Não,0
2792,20,360.29,596.67,78210.62,102.39,31.38,6,3,5,16,11,8,5,Não,Não,0
8694,24,639.61,781.83,111407.16,313.26,29.81,3,8,7,29,15,7,5,Não,Não,0
3101,50,122.58,2545.04,39120.53,314.7,27.77,5,8,6,24,22,9,22,Não,Não,0
6212,22,272.07,2307.3,23724.56,107.24,28.28,3,10,6,38,16,7,15,Sim,Não,0
11419,47,383.26,1195.06,28170.5,47.6,38.27,1,4,6,22,15,4,18,Não,Não,0
8792,54,382.27,1450.57,30305.11,35.26,29.26,0,4,5,3,2,1,5,Não,Sim,0
6985,31,661.21,814.52,97207.17,134.2,31.11,3,2,7,1,2,3,6,Não,Não,0
11452,49,294.08,1264.51,37667.66,146.46,35.83,3,3,7,18,10,3,18,Sim,Não,0
3574,34,266.93,1801.3,78865.35,198.85,27.12,8,10,9,29,14,10,27,Não,Não,0
7177,30,681.29,278.08,81644.06,155.01,42.43,2,4,5,4,2,2,8,Não,Não,1
12114,27,834.59,1061.08,98776.36,151.04,27.4,0,3,1,2,14,0,4,Não,Não,1
10271,45,349.07,3232.75,25705.07,23.49,31.16,6,8,6,39,14,9,31,Não,Não,0
5734,33,458.54,1188.1,51837.59,100.62,25.29,2,7,4,21,10,1,15,Não,Não,0
8597,45,415.88,1084.43,58213.91,73.17,32.36,5,3,4,29,17,6,10,Não,Não,0
7718,28,486.47,1216.15,77734.76,211.67,38.78,3,6,5,21,19,0,14,Sim,Não,0
9097,41,850.6,1256.48,110033.81,122.67,29.01,2,5,5,27,16,3,7,Não,Não,0
4149,53,98.01,503.35,77348.14,701.66,34.24,1,6,7,28,20,0,8,Sim,Não,0
745,58,281.92,530.51,53292.49,134.2,29.71,2,5,4,11,3,2,2,Não,Não,1
6163,60,225.92,21.75,88990.78,525.22,30.24,4,3,1,5,5,4,2,Não,Não,0
7316,31,648.98,1679.91,91551.18,128.59,29.46,3,9,10,41,20,8,20,Não,Não,0
11632,52,347.48,1352.13,27329.42,134.2,26.33,3,8,5,16,14,1,10,Não,Não,0
7826,24,446.37,1307.64,120377.75,177.87,36.63,7,6,5,19,16,5,20,Não,Não,0
3989,45,281.3,2101.96,58215.68,107.69,28.28,7,6,9,24,13,8,16,Não,Não,0
150,41,301.35,1672.68,41208.93,43.84,37.25,7,8,7,26,21,8,24,Não,Não,0
9788,32,825.3,1008.3,98920.61,132.14,38.44,1,4,4,19,18,0,5,Sim,Não,0
7856,48,172.1,1265.94,47940.38,275.98,24.5,6,6,10,15,14,10,20,Não,Não,0
12332,48,359.32,2665.45,60515.64,55.96,27.28,6,9,7,30,24,10,31,Não,Não,0
8451,39,246.96,736.71,45712.61,280.88,34.9,1,3,4,23,10,1,6,Não,Não,0
6776,31,367.67,2162.07,78917.31,81.76,25.13,7,6,6,5,15,5,18,Não,Não,0
222,48,395.63,1092.55,39236.35,52.83,38.83,1,3,5,5,16,3,5,Não,Não,0
1946,57,300.06,1189.23,30382.98,134.2,34.81,2,5,5,11,13,2,7,Não,Não,0
2782,42,535.57,619.58,103850.64,319.25,31.79,4,6,7,22,15,3,20,Sim,Não,0
8643,59,462.29,1022.8,79321.69,237.58,28.74,3,3,3,3,5,0,5,Não,Não,0
458,26,252.62,1657.74,28287.28,150.8,39.95,5,6,9,19,16,9,23,Não,Não,0
3388,44,257.35,66.95,40239.91,136.1,35.5,6,8,4,18,14,7,7,Não,Não,0
9530,40,878.2,1413.38,105350.55,72.81,28.69,1,3,7,15,4,1,3,Não,Não,0
334,47,260.43,642.42,20677.68,132.31,37.76,2,0,7,15,2,0,2,Não,Não,0
4360,49,305.95,1831.31,60453.31,203.32,29.86,5,5,3,15,14,6,15,Não,Não,0
8630,22,314.43,497.13,75156.98,211.24,26.86,5,3,7,30,9,4,19,Não,Não,0
5385,42,267.05,1923.54,10581.42,55.29,30.5,7,4,3,10,18,4,17,Não,Não,0
7804,29,254.31,4207.77,25928.58,135.88,36.71,6,9,9,50,20,6,21,Não,Não,0
5050,33,347.92,991.04,29116.17,30.3,30.78,3,4,7,28,16,0,6,Não,Não,0
2320,41,225.3,2576.05,20630.81,134.15,25.27,6,10,9,45,25,6,31,Não,Não,0
12182,41,340.46,477.2,34549.22,92.11,27.49,4,8,6,8,8,4,11,Não,Não,1
2338,19,157.99,1712.72,44905.86,325.9,32.13,2,7,8,41,19,11,27,Não,Não,0
2902,42,245.6,3377.48,14189.08,92.41,39.95,6,10,7,48,16,9,15,Não,Sim,0
6713,39,541.85,1482.15,89695.39,227.77,35.45,4,5,4,10,17,5,30,Não,Não,0
8112,26,414.1,2158.3,83357.43,304.45,32.27,4,5,6,2,5,9,16,Não,Não,0
7866,45,388.02,425.01,37475.38,84.04,29.33,0,5,7,19,9,0,20,Não,Não,0
6176,28,683.8,1227.12,158606.16,788.27,39.34,1,1,3,15,1,3,2,Sim,Não,0
2616,23,300.79,2289.38,12931.53,39.98,28.77,5,7,10,58,18,10,34,Sim,Não,0
10622,41,450.02,2695.33,78203.07,10000.0,37.27,3,7,6,30,16,7,14,Sim,Não,0
3711,55,291.66,197.05,21914.67,120.17,33.29,2,0,3,6,6,2,3,Sim,Não,1
4815,31,212.72,2093.68,38344.03,129.06,23.7,7,6,6,29,12,7,25,Não,Não,0
1935,50,386.9,1337.15,40455.21,139.6,31.86,1,8,4,24,11,3,4,Sim,Não,1
5617,42,490.87,289.82,77905.47,388.15,26.46,0,7,4,30,19,1,9,Não,Não,0
8296,29,186.41,1639.04,78559.06,355.55,27.56,7,4,8,23,10,7,21,Sim,Não,0
9514,35,481.72,459.1,41916.63,22.64,36.4,1,4,3,10,6,2,323,Não,Sim,1
1428,56,336.41,1058.68,51429.53,192.53,38.3,3,2,3,22,7,2,4,Não,Não,0
9786,34,304.08,226.74,44506.88,84.12,35.6,6,5,6,20,11,7,14,Não,Sim,0
3083,28,323.78,2971.91,27285.7,27.31,36.03,7,9,9,51,22,11,17,Não,Não,0
1321,42,701.95,998.81,81571.18,115.32,27.13,1,3,7,16,10,4,12,Não,Não,0
2190,47,246.14,2711.86,26439.83,83.53,25.45,8,10,10,26,22,9,26,Não,Não,0
8125,59,403.59,1253.79,40515.04,69.13,28.14,4,5,5,2,14,1,3,Sim,Não,1
2421,24,441.34,1079.65,42437.6,67.07,31.61,3,3,5,5,20,2,7,Sim,Não,0
1202,42,266.09,1332.45,11202.54,41.73,38.45,2,7,4,30,12,6,18,Não,Não,0
11809,58,1013.75,544.82,115403.32,152.3,33.46,0,1,4,15,4,2,11,Não,Não,1
5101,39,607.92,2015.16,91149.79,134.32,28.7,4,8,8,41,23,10,15,Não,Não,0
2865,40,512.81,1816.21,68164.38,34.77,35.35,6,9,8,18,24,6,21,Sim,Não,0
8917,23,285.0,2030.53,11098.84,35.83,33.12,3,5,8,25,14,9,21,Não,Não,0
5805,54,865.62,1095.37,103577.46,66.74,38.43,3,3,5,9,20,1,18,Não,Não,0
4106,31,550.74,253.63,109826.57,150.52,36.03,6,7,6,23,15,4,16,Não,Sim,0
1278,59,552.84,120.02,98622.1,465.93,39.16,0,3,7,16,1,3,8,Não,Não,0
3373,24,254.72,4570.99,41197.8,43.18,36.28,8,9,7,32,21,6,30,Sim,Não,0
9568,38,479.18,1618.99,87179.82,10000.0,23.88,6,8,9,57,15,12,29,Não,Não,0
102,30,417.05,1428.68,139291.33,715.7,26.76,4,3,5,26,19,3,12,Não,Não,0
10520,38,346.07,1272.03,22620.26,33.16,27.82,0,2,4,14,4,1,5,Não,Não,1
9783,52,356.82,242.11,32915.47,29.6,38.21,2,3,3,9,16,4,19,Não,Não,0
6868,35,301.04,1784.98,14800.5,30.83,24.74,2,7,9,30,10,8,27,Não,Não,0
6342,27,219.29,208.02,47929.36,330.86,25.79,4,3,6,5,5,1,11,Não,Sim,0
3266,36,37.38,1344.35,69574.22,556.82,27.97,4,6,7,21,11,7,8,Não,Não,0
6635,22,273.5,727.67,58639.21,332.65,29.0,2,5,5,11,8,6,15,Sim,Não,0
5720,43,346.38,3231.08,42384.3,65.79,23.59,7,8,6,24,15,11,28,Não,Não,0
9386,38,458.35,4461.39,90036.46,114.11,38.94,6,6,7,25,22,11,28,Não,Não,0
5772,55,365.99,62.37,48263.46,101.25,36.26,3,2,3,11,2,4,9,Não,Não,0
10755,25,685.73,54.46,87637.43,100.65,39.33,2,6,5,7,17,2,16,Não,Não,0
4960,18,243.96,1703.39,10473.87,110.95,29.34,6,10,7,21,11,9,30,Não,Não,0
8100,50,723.43,813.2,86371.64,54.17,31.62,3,3,1,10,2,1,2,Não,Não,1
6587,36,203.82,2887.41,22842.3,150.76,34.76,8,6,7,51,22,9,24,Sim,Não,0
534,21,251.87,1427.56,19827.05,10000.0,39.54,7,6,3,27,8,4,12,Não,Não,0
2544,47,1061.81,1443.25,156034.94,182.28,33.6,4,2,5,12,12,2,10,Não,Não,0
9879,50,247.24,1752.02,25439.09,165.67,31.52,4,8,8,20,7,8,24,Não,Não,0
6326,26,313.88,1456.25,20070.93,86.9,26.51,1,4,2,14,7,1,10,Não,Não,1
6495,59,386.02,333.86,39865.86,145.03,32.22,1,7,4,18,11,1,9,Sim,Não,0
8991,48,265.32,667.98,25126.13,163.37,29.71,2,8,7,21,13,8,16,Sim,Não,0
3379,43,507.06,211.92,47260.56,55.21,34.34,1,0,5,9,6,4,4,Não,Não,0
1563,53,315.29,1086.69,23805.45,29.22,26.69,4,0,5,9,12,2,4,Não,Não,0
20,35,312.49,2430.21,26074.76,79.18,29.93,5,6,7,52,14,7,17,Não,Não,0
9869,44,379.59,2408.4,42226.88,21.72,31.76,7,3,4,28,15,6,19,Não,Não,0
2341,31,494.13,608.27,8535648.96,130.2,39.67,0,7,7,3,14,2,18,Sim,Não,0
10553,33,353.61,459.98,38104.67,75.58,32.8,2,2,6,28,11,1,5,Não,Não,0
4902,45,472.74,595.2,49987.78,94.92,30.16,2,3,7,9,5,3,12,Não,Não,0
5222,44,824.59,1050.97,120442.61,234.23,30.3,2,4,4,16,15,5,15,Não,Não,0
322,44,399.67,1404.06,42870.76,39.35,39.93,4,4,4,30,10,3,1,Não,Não,0
2035,46,1298.05,323.31,152657.48,10000.0,41.87,0,2,5,6,10,4,5,Não,Não,0
2841,54,317.27,504.06,25944.94,103.62,26.05,3,5,7,18,10,3,13,Não,Não,0
5029,35,1119.41,843.59,146243.88,203.49,46.48,1,5,5,7,15,4,10,Não,Não,0
4247,40,190.86,223.38,24893.86,213.15,36.4,5,5,4,18,14,5,14,Não,Não,0
1007,26,235.37,1823.34,21183.68,184.74,33.4,4,7,9,40,16,11,16,Sim,Não,0
5704,29,894.95,1454.68,103533.93,108.03,35.05,0,0,4,15,8,0,3,Não,Não,1
4631,30,412.34,139.77,47926.19,65.19,35.88,3,6,5,7,19,5,15,Sim,Não,0
6283,46,264.66,555.42,66752.5,502.34,35.8,0,3,4,19,14,4,5,Não,Não,0
3600,55,248.48,73.08,43465.98,291.62,29.84,1,8,5,7,9,4,13,Não,Não,0
264,52,502.49,1450.37,61114.49,134.2,29.55,0,6,7,5,17,2,8,Sim,Não,0
6340,50,46.57,4968.17,68845.65,440.75,23.9,7,10,8,35,25,7,31,Não,Não,0
8773,34,539.81,1354.35,63188.61,75.99,35.5,1,3,6,22,16,2,16,Não,Sim,0
6490,35,289.07,1634.56,77002.5,134.2,37.76,7,9,9,44,14,7,29,Não,Não,0
2358,54,492.67,553.15,73526.54,10000.0,41.8,2,7,4,14,14,0,20,Não,Não,0
6809,18,233.74,2322.35,22828.56,122.53,29.56,4,5,4,27,17,11,25,Não,Não,0
474,42,496.65,992.83,53945.29,58.84,33.61,4,2,3,15,3,1,11,Não,Não,0
6596,26,398.44,688.84,40090.83,73.14,28.02,3,3,4,6,13,0,10,Não,Não,0
3985,36,348.12,1464.74,46857.12,104.55,29.09,3,1,7,15,1,3,8,Não,Não,0
2589,40,175.12,3269.54,46778.88,135.34,32.13,9,8,6,28,14,11,20,Não,Sim,0
8679,31,933.37,1426.43,123244.81,280.98,34.52,0,3,4,8,4,2,5,Não,Não,0
5630,48,158.83,4912.34,28313.27,216.57,32.34,9,8,5,12,15,12,30,Sim,Não,0
4309,41,350.0,1393.19,53026.92,212.57,31.74,4,7,6,26,11,2,13,Sim,Não,0
4677,38,309.77,308.39,21767.56,101.47,26.26,1,3,3,24,19,3,19,Não,Não,0
3502,50,453.59,2743.73,67954.65,138.04,38.5,5,6,5,42,23,10,29,Não,Não,0
750,34,214.44,497.98,82007.31,10000.0,29.37,2,3,5,28,16,8,7,Não,Não,0
7594,48,746.23,1459.58,119908.67,222.45,29.28,3,4,3,11,12,1,6,Não,Não,0
11234,48,267.09,2953.79,12790.93,26.76,23.57,5,6,10,56,14,9,22,Sim,Não,0
10977,48,278.04,5.8,23165.89,114.96,33.49,0,2,3,1,1,4,4,Não,Não,1
10428,59,576.86,833.37,81681.99,223.37,28.47,2,8,4,10,8,2,7,Não,Não,0
10595,39,456.86,697.67,79564.91,134.2,36.56,4,8,3,12,9,5,8,Não,Não,0
9524,35,1074.33,1484.67,125100.94,73.75,36.21,1,4,7,8,1,3,2,Não,Não,0
2930,19,413.61,2368.63,64781.39,123.23,26.48,7,6,10,52,18,10,25,Não,Não,0
1714,44,320.97,328.91,27191.73,89.1,35.61,2,4,4,14,8,4,8,Não,Não,0
3795,18,98.6,563.84,45102.41,296.61,27.68,7,6,6,11,11,7,11,Sim,Não,0
5796,41,737.47,1136.29,86325.98,134.2,37.27,0,0,3,2,1,2,4,Não,Não,1
11989,46,554.87,2040.33,66418.94,56.1,25.35,2,9,5,44,19,9,19,Não,Não,0
2885,45,189.18,678.53,36513.41,263.68,36.33,2,4,3,30,19,0,11,Não,Não,0
2457,32,278.52,4121.53,21689.16,54.24,27.46,8,8,5,39,18,12,30,Não,Não,0
8635,35,620.62,421.54,74448.04,170.22,35.5,2,5,1,9,8,4,10,Não,Não,1
3773,50,119.88,990.07,116260.05,812.32,30.15,4,8,4,20,14,5,13,Não,Não,0
1745,21,264.99,3848.3,15532.41,28.29,41.03,5,9,10,39,16,12,26,Não,Não,0
3521,22,285.82,517.8,45365.59,185.58,37.64,3,6,5,23,13,4,20,Não,Sim,0
8410,21,263.46,1983.53,26971.32,121.71,22.66,5,5,10,15,11,7,31,Não,Sim,0
11129,28,306.51,258.85,114320.65,797.94,38.01,1,5,3,18,14,3,6,Não,Sim,1
8148,28,255.56,3229.56,19157.83,10000.0,24.3,6,6,7,50,15,10,21,Não,Não,0
10166,39,371.25,1047.3,29328.95,96.56,25.78,0,3,4,7,0,3,8,Não,Não,1
11237,34,408.64,1171.28,39808.2,107.31,28.6,0,2,7,1,2,2,1,Sim,Não,1
10432,20,288.53,2625.65,20651.6,54.92,28.08,7,6,9,37,18,4,20,Não,Não,0
12499,32,328.66,3571.7,27023.89,43.37,22.9,5,10,8,35,26,9,29,Não,Não,0
